name,prefecture,area,type,avg_temp,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,website,map
前川キャンプ場,徳島県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=33.9244729,134.4964002"
高島キャンプ場,大分県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=33.2744721,131.9427423"
札幌市定山渓自然の村,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.9309581,141.1520187"
勝古沢キャンプ場,千葉県,,,15.7,5.2,6.0,9.3,14.1,18.4,21.5,25.4,26.8,23.4,18.1,12.8,7.7,,"https://www.google.com/maps?q=35.4630686,140.2076888"
勝古沢キャンプ場受付,千葉県,,,15.7,5.2,6.0,9.3,14.1,18.4,21.5,25.4,26.8,23.4,18.1,12.8,7.7,,"https://www.google.com/maps?q=35.4606579,140.2082284"
芝山自然公園,福島県,,,10.9,-0.5,0.1,4.0,8.8,14.8,17.9,22.0,23.1,18.9,13.0,7.0,1.7,,"https://www.google.com/maps?q=37.1562294,140.6121629"
面平キャンプ,静岡県,,,13.1,1.2,2.4,6.3,11.9,16.9,20.5,24.0,25.1,21.3,15.1,8.7,3.4,https://www.mstb.jp/sangakubunka/campsite,"https://www.google.com/maps?q=35.3759951,138.0895483"
利尻町森林公園 キャンプ場,北海道,,,7.4,-4.0,-3.8,-0.3,4.6,9.6,13.7,18.0,19.9,17.3,11.5,4.0,-1.8,,"https://www.google.com/maps?q=45.1794116,141.1428923"
沼浦キャンプ場,北海道,,,7.4,-4.0,-3.8,-0.3,4.6,9.6,13.7,18.0,19.9,17.3,11.5,4.0,-1.8,,"https://www.google.com/maps?q=45.1222781,141.2890227"
とどろき万太郎村バンガロー,長崎県,,,16.6,6.2,7.2,10.3,14.9,19.2,22.6,26.5,27.3,24.0,18.9,13.4,8.3,,"https://www.google.com/maps?q=32.4214272,130.0346292"
黒崎海水浴場キャンプ場,長崎県,,,16.6,6.2,7.2,10.3,14.9,19.2,22.6,26.5,27.3,24.0,18.9,13.4,8.3,,"https://www.google.com/maps?q=32.5124576,130.1953242"
陶芸の里キャンプ場,宮城県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=38.6344173,140.7089443"
二口キャンプ場,山形県,,,10.2,-0.8,-0.5,2.6,8.2,13.6,17.4,21.1,22.1,18.4,12.4,6.5,1.5,,"https://www.google.com/maps?q=38.2732192,140.5440509"
白嶽森林公園キャンプ場,熊本県,,,16.8,6.5,7.4,10.6,15.1,19.3,22.7,26.6,27.5,24.4,19.3,13.7,8.6,https://www.city.kamiamakusa.kumamoto.jp/q/aview/136/160.html,"https://www.google.com/maps?q=32.4684987,130.4206068"
丸沼高原オートキャンプ場,群馬県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=36.8138584,139.3372313"
諏訪公園キャンプ場,熊本県,,,16.8,6.5,7.4,10.6,15.1,19.3,22.7,26.6,27.5,24.4,19.3,13.7,8.6,,"https://www.google.com/maps?q=32.4233304,130.4068637"
キャンプ場トレジャー,熊本県,,,16.8,6.5,7.4,10.6,15.1,19.3,22.7,26.6,27.5,24.4,19.3,13.7,8.6,,"https://www.google.com/maps?q=32.5224631,130.4294631"
萩間キャンプ場,静岡県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=34.8661271,138.0166351"
たそがれテラスまきやま,滋賀県,,,12.6,1.6,2.0,5.3,10.6,15.8,19.9,23.9,24.6,20.8,14.6,8.5,3.6,,"https://www.google.com/maps?q=34.8647662,136.145089"
美山町自然文化村キャンプ場,京都府,,,13.0,1.7,2.1,5.6,11.1,16.2,20.3,24.3,25.2,21.2,15.1,9.4,4.2,,"https://www.google.com/maps?q=35.308923,135.6361475"
FOREST GARDEN美山,京都府,,,13.0,1.7,2.1,5.6,11.1,16.2,20.3,24.3,25.2,21.2,15.1,9.4,4.2,,"https://www.google.com/maps?q=35.2702685,135.5665041"
菊川市野外宿泊施設（火剣山キャンプ場）,静岡県,,,15.1,4.7,5.5,8.7,13.5,17.7,20.9,24.6,25.7,22.7,17.8,12.5,7.1,,"https://www.google.com/maps?q=34.8024194,138.1033801"
狩勝高原キャンプ場,北海道,,,6.9,-6.2,-5.6,-1.1,5.3,11.3,15.2,18.8,19.8,16.0,9.5,3.0,-3.3,,"https://www.google.com/maps?q=43.1666028,142.8088471"
森と木の里キャンプ場,北海道,,,6.4,-7.9,-7.4,-1.7,4.6,10.5,15.0,18.5,20.2,16.5,9.7,2.8,-4.5,https://www.city.kitami.lg.jp/administration/town/detail.php?content=10330,"https://www.google.com/maps?q=43.925209,143.9834901"
中山高原キャンプ場,長野県,,,9.7,-2.8,-2.3,1.6,8.0,14.0,17.9,21.6,22.4,18.1,11.8,5.8,0.2,,"https://www.google.com/maps?q=36.5621437,137.8706505"
ドロキャン新川,宮城県,仙台市,,10.2,-0.8,-0.5,2.6,8.2,13.6,17.4,21.1,22.1,18.4,12.4,6.5,1.5,http://drone-camp-nikkawa.com/,"https://www.google.com/maps?q=38.3006187,140.6583028"
入川渓谷夕暮キャンプ場,山梨県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=35.9429176,138.8364987"
中津川村キャンプ場,山梨県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=35.9991511,138.8061127"
オロフレキャンプ場,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.5571777,140.9854317"
判官館 森林公園キャンプ場,北海道,,,8.2,-3.4,-2.9,0.8,5.7,10.8,14.7,18.7,20.7,17.8,11.6,5.3,-0.8,,"https://www.google.com/maps?q=42.370537,142.303899"
キャンプマナビス,神奈川県,館山市,,16.2,6.4,7.0,10.1,14.5,18.5,21.5,25.2,26.7,23.7,18.6,13.7,8.9,https://campmanavis.com/,"https://www.google.com/maps?q=34.9150285,139.8276804"
函館市戸井ウォーターパーク（フリーテントサイト）,青森県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.toi-wp.com/,"https://www.google.com/maps?q=41.7325341,141.0296542"
南茅部河川公園,青森県,,,8.7,-2.1,-1.8,1.4,6.2,10.8,14.4,18.7,20.7,18.0,12.2,5.9,0.0,https://www.hakobura.jp/db/db-fun/2010/08/post-12.html,"https://www.google.com/maps?q=41.9385918,140.9132073"
うたのぼりコテージの里,北海道,,,5.3,-8.2,-8.2,-2.9,3.6,9.5,13.4,17.4,18.9,15.1,8.5,1.7,-5.0,http://greenpark.esashi.biz/page1,"https://www.google.com/maps?q=44.7864001,142.5197566"
Village杜の贈り物,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.9436832,141.2220597"
星と緑のキャンプ場,長野県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=36.6579081,137.9892583"
朝里の森キャンプ場,北海道,,,8.8,-3.1,-2.7,0.8,6.5,12.1,16.0,20.2,21.7,18.1,11.8,4.9,-1.1,,"https://www.google.com/maps?q=43.1412513,141.0409557"
戸隠キャンプ場ウェルカムハウス,長野県,,,9.4,-2.9,-2.5,1.1,7.5,13.4,17.3,21.3,22.3,18.2,11.9,5.6,0.0,,"https://www.google.com/maps?q=36.7698253,138.0903138"
戸隠イースタンキャンプ場,長野県,,,9.4,-2.9,-2.5,1.1,7.5,13.4,17.3,21.3,22.3,18.2,11.9,5.6,0.0,http://www.shinsyu-ringyou.com/,"https://www.google.com/maps?q=36.7698131,138.0906997"
西浜キャンプ場 管理棟,秋田県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=39.0687701,139.8742127"
ピカ秩父,群馬県,,,13.5,1.8,3.0,6.6,12.2,17.3,20.8,24.6,25.5,21.5,15.5,9.2,4.0,https://www.pica-resort.jp/chichibu/about/index.html,"https://www.google.com/maps?q=35.9877866,139.0483796"
ビオトピア　オートキャンプ,神奈川県,,,15.6,5.3,6.1,9.2,14.0,18.2,21.3,25.2,26.4,23.0,17.8,12.6,7.8,,"https://www.google.com/maps?q=35.3276814,139.1647643"
カワセミ公園,大分県,,,14.7,3.9,5.0,8.4,13.6,18.2,21.3,25.4,25.7,22.0,16.5,11.0,5.8,,"https://www.google.com/maps?q=32.9053311,131.4515833"
杉ケ越コミュニティ,大分県,,,14.6,3.9,5.0,8.3,13.2,17.7,21.2,25.2,25.6,22.1,16.5,10.9,5.6,,"https://www.google.com/maps?q=32.8121529,131.5043726"
清水森林公園　黒川キャンプ場,静岡県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=35.118435,138.4256108"
樽尾沢キャンプ場,山梨県,,,11.1,-1.2,-0.3,3.6,9.7,15.2,19.0,22.8,23.6,19.3,12.9,6.7,1.5,,"https://www.google.com/maps?q=35.9287528,138.025694"
Moonlight Camping Garden,北海道,,,5.6,-9.1,-8.4,-3.3,3.1,10.6,15.7,19.8,20.0,15.1,8.0,1.1,-5.7,,"https://www.google.com/maps?q=43.8602056,142.3184833"
大文字山キャンプ場,京都府,,,16.2,4.8,5.4,8.8,14.4,19.5,23.3,27.3,28.5,24.4,18.4,12.5,7.2,,"https://www.google.com/maps?q=35.0202815,135.7996601"
井野浦ムーンビーチキャンプ場,大分県,,,16.2,6.7,7.2,9.7,13.9,18.0,21.0,24.8,26.2,23.4,19.2,14.4,9.2,,"https://www.google.com/maps?q=33.37247,132.109548"
三河高原キャンプ村,愛知県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=35.0757781,137.3719548"
上の原キャンプ場,長野県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=37.06711,138.8532704"
てんきてんき村オートキャンプ場 受付,鳥取県,,,15.4,5.3,5.5,8.2,13.1,17.6,21.1,25.3,26.9,23.2,18.2,13.1,7.9,https://tenkitenki-mura.jp/autocamp/,"https://www.google.com/maps?q=35.7389502,135.10691"
所沢カルチャーパークキャンプ場,埼玉県,,,14.6,3.7,4.5,7.8,13.1,17.8,21.2,25.0,26.2,22.4,16.8,11.1,6.2,,"https://www.google.com/maps?q=35.8020345,139.4925872"
AONE×MATKA(アオネマトカ),山形県,川崎町,,11.7,0.6,1.1,4.4,9.3,15.1,18.7,22.3,23.8,19.8,14.0,7.9,2.8,,"https://www.google.com/maps?q=38.1492369,140.5357795"
癒しの体験型キャンプ場,鹿児島県,,,20.4,12.7,13.3,15.4,18.5,21.6,24.2,27.5,27.9,26.3,23.0,19.1,14.8,,"https://www.google.com/maps?q=30.3960602,130.4259329"
毛呂山町ゆずの里オートキャンプ場,埼玉県,,,14.3,2.6,3.8,7.5,12.8,17.8,21.4,25.2,26.3,22.3,16.4,10.2,4.8,,"https://www.google.com/maps?q=35.9390518,139.288582"
キャンプマナビス 海サイト,神奈川県,館山市,,16.2,6.4,7.0,10.1,14.5,18.5,21.5,25.2,26.7,23.7,18.6,13.7,8.9,https://campmanavis.com/,"https://www.google.com/maps?q=34.9133609,139.8257175"
狐森島,島根県,,,15.2,4.6,5.0,8.0,13.1,18.0,21.7,25.8,27.1,22.9,17.4,12.0,7.0,,"https://www.google.com/maps?q=35.4598559,133.0976705"
星上山スターパーク,島根県,,,15.2,4.6,5.0,8.0,13.1,18.0,21.7,25.8,27.1,22.9,17.4,12.0,7.0,,"https://www.google.com/maps?q=35.3874622,133.1322466"
小波キャンプ場,島根県,,,14.8,4.8,5.0,7.7,12.5,17.4,21.1,25.1,26.3,22.3,16.9,11.8,7.1,,"https://www.google.com/maps?q=35.5885325,133.0985222"
マリンパーク多古鼻,島根県,,,14.8,4.8,5.0,7.7,12.5,17.4,21.1,25.1,26.3,22.3,16.9,11.8,7.1,,"https://www.google.com/maps?q=35.6014993,133.0888428"
THE CAMP,神奈川県,館山市,,16.2,6.4,7.0,10.1,14.5,18.5,21.5,25.2,26.7,23.7,18.6,13.7,8.9,https://www.senrinokaze.jp/camp/index.html,"https://www.google.com/maps?q=34.9344364,139.8261216"
竹富島,,,,24.5,18.9,19.4,20.9,23.4,25.9,28.4,29.6,29.4,28.2,26.0,23.6,20.5,,"https://www.google.com/maps?q=24.3297221,124.0873495"
IZUMI PEAK BASE,宮城県,仙台市,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://peak-base.com/,"https://www.google.com/maps?q=38.3888209,140.7262311"
スタカ湖キャンプ場,長野県,,,10.4,-1.6,-1.3,1.9,8.0,14.4,18.4,22.3,23.3,19.0,12.7,6.4,0.9,,"https://www.google.com/maps?q=36.9174433,138.4896314"
キャンプ場,千葉県,,,14.5,3.3,4.3,7.8,13.0,17.8,21.0,24.6,25.8,22.5,16.9,10.9,5.5,,"https://www.google.com/maps?q=35.8164053,140.2762911"
美瑛富士キャンプ地,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=43.4546368,142.722194"
湯元キャンプ場,栃木県,,,7.2,-3.9,-3.5,-0.3,5.1,10.3,14.0,18.2,18.8,15.2,9.6,4.4,-1.0,,"https://www.google.com/maps?q=36.8037145,139.4192058"
Kotaroiwa Camping Ground,奈良県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.instagram.com/kotaroiwa_soni/,"https://www.google.com/maps?q=34.5491431,136.1413008"
ふれあいのもりキャンプ場,北海道,,,6.4,-8.3,-7.6,-2.6,4.5,11.6,16.3,20.1,20.5,15.8,9.0,1.9,-4.9,https://wassamutaikyo.com/hureainomori/,"https://www.google.com/maps?q=44.0135321,142.4213268"
ザランタン芦別,北海道,,,7.4,-6.4,-5.6,-1.0,5.5,12.3,16.9,20.9,21.4,16.6,9.6,2.7,-3.8,,"https://www.google.com/maps?q=43.5524918,142.2366135"
銀河の森コテージ村,北海道,陸別町,,4.8,-11.1,-9.6,-3.1,4.0,10.1,14.4,18.3,19.1,14.9,7.9,0.7,-7.7,http://park19.wakwak.com/~rikubetsu/cottage/index.html,"https://www.google.com/maps?q=43.4583196,143.7592396"
白の平オートキャンプ場,奈良県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=34.2684743,135.8872714"
松林オートキャンプ場,奈良県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=34.2692856,135.8881271"
Sun Village Soni,奈良県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=34.5180371,136.1234635"
糸島ピクニックヴィレッジオートキャンプ場,福岡県,,,16.4,6.2,7.0,9.9,14.4,19.0,22.6,26.8,27.6,23.7,18.6,13.2,8.2,https://itoshimapicnicvillage.hp.peraichi.com,"https://www.google.com/maps?q=33.5944543,130.1122294"
いきものふれあい の里キャンプ場,徳島県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=33.9686887,134.4143604"
オフロードランドMio,三重県,,,14.8,4.2,4.7,8.0,13.0,17.8,21.4,25.4,26.1,22.7,17.0,11.2,6.2,,"https://www.google.com/maps?q=34.5114272,136.3195995"
立谷沢デイキャンプ,山形県,,,9.2,-1.8,-1.6,1.1,5.6,12.0,17.0,20.9,21.9,17.8,11.5,5.5,0.5,,"https://www.google.com/maps?q=38.6366045,140.0100491"
美保関・風ヶ浦キャンプ場,島根県,,,15.5,4.9,5.3,8.3,13.3,18.1,21.8,25.9,27.3,23.2,17.8,12.4,7.3,,"https://www.google.com/maps?q=35.5574586,133.2863601"
ウォーターパーク長瀞,群馬県,,フリー,14.3,3.1,4.0,7.4,12.8,17.7,21.2,25.0,26.0,22.1,16.3,10.4,5.3,,"https://www.google.com/maps?q=36.0811773,139.1054664"
白鷹町上の台キャンプ場,山形県,,,11.0,-0.9,-0.6,2.5,8.8,15.1,19.3,22.9,23.8,19.4,13.0,6.7,1.6,,"https://www.google.com/maps?q=38.1840765,140.0359564"
大川ふるさと公園キャンプ場,栃木県,,,9.6,-2.4,-2.0,1.3,7.6,13.6,17.7,21.5,22.3,18.1,11.7,5.4,0.2,,"https://www.google.com/maps?q=37.2435014,139.8560657"
華山キャンプ場（無料）,山口県,,,14.3,3.6,4.4,7.5,12.4,17.3,21.2,25.1,25.9,22.0,16.1,10.4,5.4,,"https://www.google.com/maps?q=34.1763852,131.0419682"
アクトビレッジおのキャンプ場,山口県,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=34.1047896,131.3089451"
野田浜海水浴場キャンプ場,長崎県,,,17.3,7.2,8.0,11.1,15.4,19.5,22.9,26.8,27.9,24.9,19.8,14.4,9.3,,"https://www.google.com/maps?q=32.6264286,130.1549338"
てんぐの森,島根県,,,15.2,4.6,5.0,8.0,13.1,18.0,21.7,25.8,27.1,22.9,17.4,12.0,7.0,,"https://www.google.com/maps?q=35.4245958,133.0865997"
茨戸川キャンプ場,北海道,,,7.9,-4.6,-4.2,-0.3,5.8,11.4,15.6,19.6,20.9,17.2,10.8,4.2,-2.0,,"https://www.google.com/maps?q=43.1745137,141.4016071"
吉野川市少年の森 野外活動センター,徳島県,,,15.9,5.5,5.7,8.6,13.7,18.6,22.2,26.1,27.2,23.8,18.5,13.1,7.9,,"https://www.google.com/maps?q=34.0542838,134.3549724"
ハワイアンズグランピング マウナヴィレッジ,茨城県,,,13.6,2.9,3.6,6.8,11.1,16.5,19.6,23.5,24.8,21.4,16.2,10.6,5.4,,"https://www.google.com/maps?q=36.9912993,140.8017485"
乗政キャンプ場,岐阜県,,,12.2,0.3,1.1,4.8,10.5,15.9,19.9,23.6,24.5,20.7,14.5,8.0,2.6,,"https://www.google.com/maps?q=35.8096805,137.3033935"
AOYAMAEN,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.9305123,141.339936"
湯の元温泉野営場,北海道,,,7.9,-5.3,-4.6,-0.4,6.1,12.1,16.3,20.2,21.3,17.4,10.8,3.9,-2.6,,"https://www.google.com/maps?q=43.2477158,141.9907837"
月の光キャンプ場,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.590449,140.7905523"
グリーンステイ洞爺湖,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.593337,140.789115"
杜のリゾート 丘の星ぞらGlamping Villa,北海道,,,5.6,-7.2,-6.6,-2.7,3.3,9.6,14.3,18.2,19.1,14.6,7.8,1.3,-4.8,,"https://www.google.com/maps?q=42.6648502,141.096418"
Dplus+Misono Camping Field,北海道,,,5.9,-7.2,-6.7,-2.5,3.5,10.2,15.0,19.0,19.6,15.0,8.2,1.5,-4.8,,"https://www.google.com/maps?q=42.7376886,141.0020414"
ブウベツの森キャンプ場,北海道,,,7.6,-3.7,-3.3,0.2,4.9,9.7,13.8,17.9,20.0,17.2,11.0,4.6,-1.4,,"https://www.google.com/maps?q=42.5503685,141.3257476"
泉沢自然の森キャンプ場,北海道,,,7.4,-6.1,-5.3,-0.3,5.5,11.1,15.1,18.8,20.9,17.4,10.4,3.9,-3.0,,"https://www.google.com/maps?q=42.7947929,141.6065719"
余市フゴッペキャンプ場,北海道,,,8.3,-3.8,-3.3,0.4,6.3,12.1,16.2,20.2,21.3,17.1,10.7,4.2,-1.9,,"https://www.google.com/maps?q=43.1870537,140.833029"
SanKing CampSite,北海道,,,8.8,-3.1,-2.7,0.8,6.5,12.1,16.0,20.2,21.7,18.1,11.8,4.9,-1.1,,"https://www.google.com/maps?q=43.1605253,141.0484002"
キツツキの森キャンプ場,北海道,,,7.2,-6.2,-5.5,-0.9,5.4,11.1,15.2,19.1,20.6,16.8,10.2,3.4,-3.5,,"https://www.google.com/maps?q=42.9197852,141.5057204"
北広島かえるキャンプ場,北海道,,,7.2,-6.2,-5.5,-0.9,5.4,11.1,15.2,19.1,20.6,16.8,10.2,3.4,-3.5,,"https://www.google.com/maps?q=42.9181496,141.522466"
AKAIGAWA TOMO PLAYPARK キャンプフィールド,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=43.0281839,140.8674162"
AKAIGAWA ”Ciel” CAMPFIELD,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=43.0542805,140.8617983"
ノチウアウトドアPARK,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=43.0692557,140.7050036"
MONK CAMPSITE,北海道,,,8.8,-3.1,-2.7,0.8,6.5,12.1,16.0,20.2,21.7,18.1,11.8,4.9,-1.1,,"https://www.google.com/maps?q=43.2099732,140.9184327"
緑のふるさと 温泉の森キャンプ場,北海道,,,8.2,-3.4,-2.9,0.8,5.7,10.8,14.7,18.7,20.7,17.8,11.6,5.3,-0.8,https://www.shizunai-onsen.jp/camp.html,"https://www.google.com/maps?q=42.3236034,142.4283496"
女満別湖畔公園野営場,北海道,,,6.4,-7.9,-7.4,-1.7,4.6,10.5,15.0,18.5,20.2,16.5,9.7,2.8,-4.5,,"https://www.google.com/maps?q=43.9201282,144.1780573"
女満別湖畔キャンプ場,北海道,,,6.4,-7.9,-7.4,-1.7,4.6,10.5,15.0,18.5,20.2,16.5,9.7,2.8,-4.5,,"https://www.google.com/maps?q=43.9164805,144.167877"
OkuShumbetsu CampField,北海道,,,5.2,-7.2,-7.1,-2.9,2.8,8.5,12.5,16.4,17.9,14.9,8.9,2.1,-4.5,,"https://www.google.com/maps?q=43.4611776,144.4093136"
達古武オートキャンプ場,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=43.1094864,144.4889765"
白雲の池キャンプ場,長崎県,,,13.0,2.5,3.6,6.8,11.5,15.9,19.2,22.5,23.3,20.4,15.3,10.0,4.7,https://www.nap-camp.com/nagasaki/12127,"https://www.google.com/maps?q=32.734077,130.2554344"
南丘森林公園内キャンプ場,北海道,,,6.4,-8.3,-7.6,-2.6,4.5,11.6,16.3,20.1,20.5,15.8,9.0,1.9,-4.9,https://www.town.wassamu.hokkaido.jp/industrial-development/commerce-tourism/attractions/forest-campground-minamioka/,"https://www.google.com/maps?q=43.9723045,142.3905641"
青葉公園ピクニック広場,北海道,,,7.4,-6.1,-5.3,-0.3,5.5,11.1,15.1,18.8,20.9,17.4,10.4,3.9,-3.0,,"https://www.google.com/maps?q=42.8131967,141.6280996"
FOREVER CAMPING PARADISE,北海道,,,7.4,-6.1,-5.3,-0.3,5.5,11.1,15.1,18.8,20.9,17.4,10.4,3.9,-3.0,,"https://www.google.com/maps?q=42.8062581,141.7029485"
弥生パークキャンプ場,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.8567882,141.8226064"
IZUMISATO BETTEI,北海道,,,7.5,-6.2,-5.3,-0.7,5.8,11.4,15.6,19.5,21.0,17.3,10.7,3.8,-3.1,,"https://www.google.com/maps?q=42.9151308,141.7271878"
ファミリーパーク追分,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.8996335,141.8745538"
KITANAGA,北海道,,,7.5,-6.2,-5.3,-0.7,5.8,11.4,15.6,19.5,21.0,17.3,10.7,3.8,-3.1,,"https://www.google.com/maps?q=43.0404551,141.7449621"
RVパーク　カーリンクス長沼キャンプ場,北海道,,,7.5,-6.2,-5.3,-0.7,5.8,11.4,15.6,19.5,21.0,17.3,10.7,3.8,-3.1,,"https://www.google.com/maps?q=43.0629999,141.7267082"
由仁町見立の沢キャンプ場 LAUGH TALE,北海道,,,7.5,-6.2,-5.3,-0.7,5.8,11.4,15.6,19.5,21.0,17.3,10.7,3.8,-3.1,,"https://www.google.com/maps?q=43.0203929,141.7781603"
ABU CAMPFIELD,山口県,,,15.8,5.7,6.4,9.1,13.6,18.3,21.9,26.2,27.0,23.1,17.7,12.8,8.0,,"https://www.google.com/maps?q=34.496984,131.4676471"
ニセウ・エコランド,北海道,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=42.738571,142.3389626"
白浜海水浴場キャンプ場,長崎県,,フリー,17.3,7.2,8.0,11.1,15.4,19.5,22.9,26.8,27.9,24.9,19.8,14.4,9.3,,"https://www.google.com/maps?q=32.6097548,130.1749759"
吉野公園キャンプ場,北海道,,,6.6,-7.0,-6.3,-1.9,4.2,11.1,15.9,19.9,20.4,15.7,8.9,2.2,-4.3,,"https://www.google.com/maps?q=43.5915556,141.7339585"
田島公園キャンプ場,北海道,,,6.5,-7.4,-6.7,-2.3,4.1,11.2,16.0,19.9,20.5,15.9,9.1,2.0,-4.5,,"https://www.google.com/maps?q=43.80872,141.9482804"
滝川キャンプサイト,北海道,,,7.0,-6.9,-6.1,-1.7,5.0,11.7,16.2,20.0,20.7,16.3,9.6,2.6,-4.0,,"https://www.google.com/maps?q=43.581256,141.8922922"
幌新いこいの森公園キャンプサイト,北海道,,,6.5,-7.4,-6.7,-2.3,4.1,11.2,16.0,19.9,20.5,15.9,9.1,2.0,-4.5,,"https://www.google.com/maps?q=43.886549,141.9283875"
ふうれん望湖台自然公園,北海道,,,5.4,-8.8,-8.2,-3.3,3.6,10.2,14.8,18.8,19.4,14.7,7.9,1.3,-5.4,,"https://www.google.com/maps?q=44.2838348,142.5227653"
赤礁崎オートキャンプ場,京都府,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.google.com/maps?q=35.5330522,135.6657419"
三笠山自然公園内キャンプ場,北海道,,,6.4,-8.3,-7.6,-2.6,4.5,11.6,16.3,20.1,20.5,15.8,9.0,1.9,-4.9,https://www.town.wassamu.hokkaido.jp/industrial-development/commerce-tourism/attractions/mikasayama-park-campground/,"https://www.google.com/maps?q=44.0088439,142.419827"
